lemma,pos,neg,obj
包容,1.0,0.0,0.0
包治百病,1.0,0.0,0.0
匠心,1.0,0.0,0.0
匡扶,1.0,0.0,0.0
十分,1.0,0.0,0.0
千军万马,1.0,0.0,0.0
千钧,1.0,0.0,0.0
升值,1.0,0.0,0.0
升华,1.0,0.0,0.0
华丽,1.0,0.0,0.0
华美,1.0,0.0,0.0
华美地,1.0,0.0,0.0
华贵,1.0,0.0,0.0
协调,1.0,0.0,0.0
协调性,1.0,0.0,0.0
卓尔不群,1.0,0.0,0.0
卓有成效,1.0,0.0,0.0
卓望,1.0,0.0,0.0
卓见,1.0,0.0,0.0
卓识,1.0,0.0,0.0
卓越,1.0,0.0,0.0
博大精深,1.0,0.0,0.0
博学,1.0,0.0,0.0
博学之士,1.0,0.0,0.0
博学勒德,1.0,0.0,0.0
博学多才,1.0,0.0,0.0
卧薪尝胆,1.0,0.0,0.0
卫士,1.0,0.0,0.0
卫生,1.0,0.0,0.0
即兴,1.0,0.0,0.0
即兴曲,1.0,0.0,0.0
即兴演奏,1.0,0.0,0.0
历久不衰,1.0,0.0,0.0
压倒性,1.0,0.0,0.0
压岁钱,1.0,0.0,0.0
厚望,1.0,0.0,0.0
厚礼,1.0,0.0,0.0
厚道,1.0,0.0,0.0
原谅,1.0,0.0,0.0
去换,1.0,0.0,0.0
参与,1.0,0.0,0.0
参天大树,1.0,0.0,0.0
参拜,1.0,0.0,0.0
参议员,1.0,0.0,0.0
又惊又喜,1.0,0.0,0.0
友军,1.0,0.0,0.0
友善,1.0,0.0,0.0
友好,1.0,0.0,0.0
友好的,1.0,0.0,0.0
友情,1.0,0.0,0.0
友爱,1.0,0.0,0.0
友谊,1.0,0.0,0.0
友谊赛,1.0,0.0,0.0
反光,1.0,0.0,0.0
反击,1.0,0.0,0.0
反应,1.0,0.0,0.0
反弹,1.0,0.0,0.0
反馈,1.0,0.0,0.0
发光,1.0,0.0,0.0
发出,1.0,0.0,0.0
发动,1.0,0.0,0.0
发大财,1.0,0.0,0.0
发展,1.0,0.0,0.0
发布,1.0,0.0,0.0
发扬,1.0,0.0,0.0
发扬光大,1.0,0.0,0.0
发挥,1.0,0.0,0.0
发放,1.0,0.0,0.0
发烧友,1.0,0.0,0.0
发现,1.0,0.0,0.0
发红,1.0,0.0,0.0
发自,1.0,0.0,0.0
发自内心的,1.0,0.0,0.0
发行,1.0,0.0,0.0
发表,1.0,0.0,0.0
发财,1.0,0.0,0.0
发财了,1.0,0.0,0.0
发起人,1.0,0.0,0.0
发达,1.0,0.0,0.0
发迹,1.0,0.0,0.0
取得,1.0,0.0,0.0
取悦,1.0,0.0,0.0
受到,1.0,0.0,0.0
受到广泛关注,1.0,0.0,0.0
受惠,1.0,0.0,0.0
受惠国,1.0,0.0,0.0
受益,1.0,0.0,0.0
受益人,1.0,0.0,0.0
受益区,1.0,0.0,0.0
受益国,1.0,0.0,0.0
受益者,1.0,0.0,0.0
口感,1.0,0.0,0.0
口才,1.0,0.0,0.0
口才好,1.0,0.0,0.0
口若悬河,1.0,0.0,0.0
古典,1.0,0.0,0.0
古朴,1.0,0.0,0.0
古籍,1.0,0.0,0.0
古老,1.0,0.0,0.0
古色古香,1.0,0.0,0.0
古雅,1.0,0.0,0.0
古雅点,1.0,0.0,0.0
另眼相看,1.0,0.0,0.0
召集,1.0,0.0,0.0
可亲,1.0,0.0,0.0
可以容忍的,1.0,0.0,0.0
可以想象,1.0,0.0,0.0
可以想象的,1.0,0.0,0.0
可以理解的,1.0,0.0,0.0
可信,1.0,0.0,0.0
可信度,1.0,0.0,0.0
可信性,1.0,0.0,0.0
可信的,1.0,0.0,0.0
可信赖性,1.0,0.0,0.0
可取,1.0,0.0,0.0
可取之处,1.0,0.0,0.0
可取性,1.0,0.0,0.0
可取的,1.0,0.0,0.0
可口,1.0,0.0,0.0
可喜,1.0,0.0,0.0
可嘉,1.0,0.0,0.0
可容忍,1.0,0.0,0.0
可敬,1.0,0.0,0.0
可敬的,1.0,0.0,0.0
可歌可泣,1.0,0.0,0.0
可爱,1.0,0.0,0.0
可爱,1.0,0.0,0.0
可爱的,1.0,0.0,0.0
可理解,1.0,0.0,0.0
可理解的,1.0,0.0,0.0
可行,1.0,0.0,0.0
可行的,1.0,0.0,0.0
可观,1.0,0.0,0.0
可贵,1.0,0.0,0.0
可靠,1.0,0.0,0.0
可靠率,1.0,0.0,0.0
叱咤风云,1.0,0.0,0.0
史诗,1.0,0.0,0.0
史诗般,1.0,0.0,0.0
号召力,1.0,0.0,0.0
吃惊,1.0,0.0,0.0
合乎,1.0,0.0,0.0
合乎道德地,1.0,0.0,0.0
合体,1.0,0.0,0.0
合作,1.0,0.0,0.0
合情,1.0,0.0,0.0
合法,1.0,0.0,0.0
合法的,1.0,0.0,0.0
合理,1.0,0.0,0.0
合理化,1.0,0.0,0.0
合理性,1.0,0.0,0.0
合理的,1.0,0.0,0.0
合群,1.0,0.0,0.0
合适,1.0,0.0,0.0
吉利,1.0,0.0,0.0
吉日,1.0,0.0,0.0
吉时,1.0,0.0,0.0
吉祥,1.0,0.0,0.0
吉祥如意,1.0,0.0,0.0
吉祥戏,1.0,0.0,0.0
吉祥日,1.0,0.0,0.0
吉祥星,1.0,0.0,0.0
吉祥月,1.0,0.0,0.0
吉祥村,1.0,0.0,0.0
吉祥牛,1.0,0.0,0.0
吉祥物,1.0,0.0,0.0
吉祥色,1.0,0.0,0.0
吉祥蟹,1.0,0.0,0.0
吉祥话,1.0,0.0,0.0
吉祥金,1.0,0.0,0.0
吉祥门,1.0,0.0,0.0
吉祥雨,1.0,0.0,0.0
吉祥鸟,1.0,0.0,0.0
同志,1.0,0.0,0.0
同情,1.0,0.0,0.0
同情心,1.0,0.0,0.0
同意,1.0,0.0,0.0
同意和,1.0,0.0,0.0
名不虚传,1.0,0.0,0.0
名人,1.0,0.0,0.0
名作,1.0,0.0,0.0
名作家,1.0,0.0,0.0
名利,1.0,0.0,0.0
名副其实,1.0,0.0,0.0
名医,1.0,0.0,0.0
名厨,1.0,0.0,0.0
名声,1.0,0.0,0.0
名声在外,1.0,0.0,0.0
名声好,1.0,0.0,0.0
名家,1.0,0.0,0.0
名师,1.0,0.0,0.0
名望,1.0,0.0,0.0
名正言顺,1.0,0.0,0.0
名气,1.0,0.0,0.0
名牌,1.0,0.0,0.0
名著,1.0,0.0,0.0
名言,1.0,0.0,0.0
名誉,1.0,0.0,0.0
名贵,1.0,0.0,0.0
后继有人,1.0,0.0,0.0
向上,1.0,0.0,0.0
向往,1.0,0.0,0.0
否极泰来,1.0,0.0,0.0
听从,1.0,0.0,0.0
听话,1.0,0.0,0.0
启动,1.0,0.0,0.0
启发,1.0,0.0,0.0
启发性,1.0,0.0,0.0
启示,1.0,0.0,0.0
吸入,1.0,0.0,0.0
吸引,1.0,0.0,0.0
吸引住,1.0,0.0,0.0
吸引力,1.0,0.0,0.0
吹嘘,1.0,0.0,0.0
告上法庭,1.0,0.0,0.0
周到,1.0,0.0,0.0
呵护,1.0,0.0,0.0
呼吁,1.0,0.0,0.0
呼吸,1.0,0.0,0.0
呼吸困难,1.0,0.0,0.0
命中注定,1.0,0.0,0.0
命脉,1.0,0.0,0.0
命运,1.0,0.0,0.0
命运会,1.0,0.0,0.0
和善,1.0,0.0,0.0
和平,1.0,0.0,0.0
和平主义,1.0,0.0,0.0
和平主义者,1.0,0.0,0.0
和平奖,1.0,0.0,0.0
和平的,1.0,0.0,0.0
和平起义,1.0,0.0,0.0
和平路,1.0,0.0,0.0
和平鸽,1.0,0.0,0.0
和气气,1.0,0.0,0.0
和睦,1.0,0.0,0.0
和蔼,1.0,0.0,0.0
和蔼可亲,1.0,0.0,0.0
和蔼可亲的,1.0,0.0,0.0
和解,1.0,0.0,0.0
和谐,1.0,0.0,0.0
和谐地,1.0,0.0,0.0
和颜悦色,1.0,0.0,0.0
咧嘴,1.0,0.0,0.0
咧嘴一笑,1.0,0.0,0.0
品味,1.0,0.0,0.0
品尝,1.0,0.0,0.0
品性,1.0,0.0,0.0
品牌,1.0,0.0,0.0
品类,1.0,0.0,0.0
品行,1.0,0.0,0.0
品质,1.0,0.0,0.0
哄人,1.0,0.0,0.0
响亮,1.0,0.0,0.0
响彻云霄,1.0,0.0,0.0
唠叨,1.0,0.0,0.0
唤起,1.0,0.0,0.0
唤醒,1.0,0.0,0.0
唯一,1.0,0.0,0.0
商业道德,1.0,0.0,0.0
商定,1.0,0.0,0.0
商誉,1.0,0.0,0.0
啦啦队,1.0,0.0,0.0
啧啧称奇,1.0,0.0,0.0
善为,1.0,0.0,0.0
善书,1.0,0.0,0.0
善于,1.0,0.0,0.0
善于交际,1.0,0.0,0.0
善交际,1.0,0.0,0.0
善克,1.0,0.0,0.0
善待,1.0,0.0,0.0
善心,1.0,0.0,0.0
善念,1.0,0.0,0.0
善意,1.0,0.0,0.0
善报,1.0,0.0,0.0
善有,1.0,0.0,0.0
善本书,1.0,0.0,0.0
善生,1.0,0.0,0.0
善者,1.0,0.0,0.0
善良,1.0,0.0,0.0
善行,1.0,0.0,0.0
善说,1.0,0.0,0.0
善谈,1.0,0.0,0.0
善长,1.0,0.0,0.0
喇叭,1.0,0.0,0.0
喘息,1.0,0.0,0.0
喘息的机会,1.0,0.0,0.0
喜,1.0,0.0,0.0
喜乐,1.0,0.0,0.0
喜事,1.0,0.0,0.0
喜人,1.0,0.0,0.0
喜出望外,1.0,0.0,0.0
喜好,1.0,0.0,0.0
喜庆,1.0,0.0,0.0
喜庆杯,1.0,0.0,0.0
喜形于色,1.0,0.0,0.0
喜悦,1.0,0.0,0.0
喜欢,1.0,0.0,0.0
喜气洋洋,1.0,0.0,0.0
喜洋洋,1.0,0.0,0.0
喜爱,1.0,0.0,0.0
喜糖,1.0,0.0,0.0
喜讯,1.0,0.0,0.0
喝彩,1.0,0.0,0.0
喝采,1.0,0.0,0.0
嘉奖,1.0,0.0,0.0
嘉宾,1.0,0.0,0.0
嘉年华,1.0,0.0,0.0
嘉年华会,1.0,0.0,0.0
嘉豪,1.0,0.0,0.0
四季如春,1.0,0.0,0.0
四射,1.0,0.0,0.0
四平八稳,1.0,0.0,0.0
回味,1.0,0.0,0.0
回忆,1.0,0.0,0.0
回报,1.0,0.0,0.0
回报率,1.0,0.0,0.0
回荡,1.0,0.0,0.0
回避,1.0,0.0,0.0
回馈,1.0,0.0,0.0
团结,1.0,0.0,0.0
团结互助,1.0,0.0,0.0
团结村,1.0,0.0,0.0
固若金汤,1.0,0.0,0.0
图文并茂,1.0,0.0,0.0
圆润,1.0,0.0,0.0
圆满,1.0,0.0,0.0
圣人,1.0,0.0,0.0
圣人化,1.0,0.0,0.0
圣仪,1.0,0.0,0.0
圣像,1.0,0.0,0.0
圣化,1.0,0.0,0.0
圣名,1.0,0.0,0.0
圣地,1.0,0.0,0.0
圣域,1.0,0.0,0.0
圣徒,1.0,0.0,0.0
圣战,1.0,0.0,0.0
圣殿,1.0,0.0,0.0
圣母,1.0,0.0,0.0
圣水,1.0,0.0,0.0
圣油,1.0,0.0,0.0
圣洁,1.0,0.0,0.0
圣火,1.0,0.0,0.0
圣玛丽亚,1.0,0.0,0.0
圣经,1.0,0.0,0.0
均匀,1.0,0.0,0.0
坚不可摧,1.0,0.0,0.0
坚信不疑,1.0,0.0,0.0
坚决,1.0,0.0,0.0
坚固,1.0,0.0,0.0
坚定,1.0,0.0,0.0
坚定不移,1.0,0.0,0.0
坚定不移地,1.0,0.0,0.0
坚定性,1.0,0.0,0.0
坚定的,1.0,0.0,0.0
坚强,1.0,0.0,0.0
坚忍不拔,1.0,0.0,0.0
坚持,1.0,0.0,0.0
坚持不懈,1.0,0.0,0.0
坚持不懈努力,1.0,0.0,0.0
坚毅,1.0,0.0,0.0
坚贞,1.0,0.0,0.0
坚韧,1.0,0.0,0.0
坚韧不拔,1.0,0.0,0.0
坦率,1.0,0.0,0.0
坦率地,1.0,0.0,0.0
坦率地说,1.0,0.0,0.0
坦白,1.0,0.0,0.0
坦荡,1.0,0.0,0.0
坦诚,1.0,0.0,0.0
城府,1.0,0.0,0.0
培养,1.0,0.0,0.0
培育,1.0,0.0,0.0
基石,1.0,0.0,0.0
基础,1.0,0.0,0.0
堂堂,1.0,0.0,0.0
堂皇,1.0,0.0,0.0
堪称,1.0,0.0,0.0
境地,1.0,0.0,0.0
增值,1.0,0.0,0.0
增兵,1.0,0.0,0.0
增强,1.0,0.0,0.0
壮丽,1.0,0.0,0.0
壮烈,1.0,0.0,0.0
壮美,1.0,0.0,0.0
壮观,1.0,0.0,0.0
声名远扬,1.0,0.0,0.0
声名鹊起,1.0,0.0,0.0
声援,1.0,0.0,0.0
声明,1.0,0.0,0.0
声望,1.0,0.0,0.0
声言,1.0,0.0,0.0
处分,1.0,0.0,0.0
复位,1.0,0.0,0.0
复兴,1.0,0.0,0.0
复兴区,1.0,0.0,0.0
复杂,1.0,0.0,0.0
复杂的,1.0,0.0,0.0
夙愿,1.0,0.0,0.0
多情,1.0,0.0,0.0
多愁善感,1.0,0.0,0.0
多才多艺,1.0,0.0,0.0
夜光,1.0,0.0,0.0
夜明珠,1.0,0.0,0.0
夜色,1.0,0.0,0.0
够帅,1.0,0.0,0.0
大作,1.0,0.0,0.0
大力,1.0,0.0,0.0
大发慈悲,1.0,0.0,0.0
大吃一惊,1.0,0.0,0.0
大名,1.0,0.0,0.0
大善,1.0,0.0,0.0
大喜,1.0,0.0,0.0
大喜过望,1.0,0.0,0.0
大大,1.0,0.0,0.0
大奖,1.0,0.0,0.0
大师,1.0,0.0,0.0
大师级,1.0,0.0,0.0
大师赛,1.0,0.0,0.0
大幅,1.0,0.0,0.0
大度,1.0,0.0,0.0
大张旗鼓,1.0,0.0,0.0
大悦,1.0,0.0,0.0
大手笔,1.0,0.0,0.0
大把,1.0,0.0,0.0
大方,1.0,0.0,0.0
大无畏,1.0,0.0,0.0
大有,1.0,0.0,0.0
大有可为,1.0,0.0,0.0
大本营,1.0,0.0,0.0
大枪,1.0,0.0,0.0
大步,1.0,0.0,0.0
大汗,1.0,0.0,0.0
大片,1.0,0.0,0.0
大肆,1.0,0.0,0.0
大胆,1.0,0.0,0.0
大胆的,1.0,0.0,0.0
大脑,1.0,0.0,0.0
大赞,1.0,0.0,0.0
大踏步,1.0,0.0,0.0
大量,1.0,0.0,0.0
天上,1.0,0.0,0.0
天下无敌手,1.0,0.0,0.0
天使,1.0,0.0,0.0
天使般,1.0,0.0,0.0
天哪,1.0,0.0,0.0
天国,1.0,0.0,0.0
天堂,1.0,0.0,0.0
天堂之路,1.0,0.0,0.0
天堂岛,1.0,0.0,0.0
天堂镇,1.0,0.0,0.0
天尊,1.0,0.0,0.0
天恩,1.0,0.0,0.0
天意,1.0,0.0,0.0
天才,1.0,0.0,0.0
天时,1.0,0.0,0.0
天真,1.0,0.0,0.0
天真烂漫,1.0,0.0,0.0
天经地义,1.0,0.0,0.0
天衣无缝,1.0,0.0,0.0
天赋,1.0,0.0,0.0
天道,1.0,0.0,0.0
天顶,1.0,0.0,0.0
太好了,1.0,0.0,0.0
太平,1.0,0.0,0.0
太棒了,1.0,0.0,0.0
头奖,1.0,0.0,0.0
头晕,1.0,0.0,0.0
头等,1.0,0.0,0.0
头脑,1.0,0.0,0.0
头脑好,1.0,0.0,0.0
夸大,1.0,0.0,0.0
夸奖,1.0,0.0,0.0
夸耀,1.0,0.0,0.0
奇事,1.0,0.0,0.0
奇妙,1.0,0.0,0.0
奇妙地,1.0,0.0,0.0
奇妙的,1.0,0.0,0.0
奇幻,1.0,0.0,0.0
奇形怪状,1.0,0.0,0.0
奇思,1.0,0.0,0.0
奇怪,1.0,0.0,0.0
奇怪的是,1.0,0.0,0.0
奇想,1.0,0.0,0.0
奇才,1.0,0.0,0.0
奇效,1.0,0.0,0.0
奇景,1.0,0.0,0.0
奇特,1.0,0.0,0.0
奇石,1.0,0.0,0.0
奇秀,1.0,0.0,0.0
奇艺,1.0,0.0,0.0
奇葩,1.0,0.0,0.0
奇观,1.0,0.0,0.0
奇货可居,1.0,0.0,0.0
奇迹,1.0,0.0,0.0
奇迹般,1.0,0.0,0.0
奇迹般地,1.0,0.0,0.0
奇闻,1.0,0.0,0.0
奉公守法,1.0,0.0,0.0
奉承,1.0,0.0,0.0
奉献,1.0,0.0,0.0
奉献日,1.0,0.0,0.0
奉献精神,1.0,0.0,0.0
奉献者,1.0,0.0,0.0
奉行,1.0,0.0,0.0
奋勇,1.0,0.0,0.0
奋勇前进,1.0,0.0,0.0
奋勇向前,1.0,0.0,0.0
奋发向上,1.0,0.0,0.0
奋发有为,1.0,0.0,0.0
奋斗,1.0,0.0,0.0
奋然,1.0,0.0,0.0
奋进,1.0,0.0,0.0
契机,1.0,0.0,0.0
奔放,1.0,0.0,0.0
奔腾,1.0,0.0,0.0
奖主,1.0,0.0,0.0
奖助学金,1.0,0.0,0.0
奖励,1.0,0.0,0.0
奖品,1.0,0.0,0.0
奖机,1.0,0.0,0.0
奖杯,1.0,0.0,0.0
奖状,1.0,0.0,0.0
奖票,1.0,0.0,0.0
奖章,1.0,0.0,0.0
奖赏,1.0,0.0,0.0
奖酬,1.0,0.0,0.0
奖金,1.0,0.0,0.0
奖项,1.0,0.0,0.0
奠基,1.0,0.0,0.0
奢侈,1.0,0.0,0.0
奢侈品,1.0,0.0,0.0
奢华,1.0,0.0,0.0
女主角,1.0,0.0,0.0
女英雄,1.0,0.0,0.0
好于预期,1.0,0.0,0.0
好吃,1.0,0.0,0.0
好吧,1.0,0.0,0.0
好听,1.0,0.0,0.0
好处,1.0,0.0,0.0
好奇,1.0,0.0,0.0
好奇地问,1.0,0.0,0.0
好奇的,1.0,0.0,0.0
好好,1.0,0.0,0.0
好学,1.0,0.0,0.0
好客,1.0,0.0,0.0
好心,1.0,0.0,0.0
好心人,1.0,0.0,0.0
好意,1.0,0.0,0.0
好感,1.0,0.0,0.0
好报,1.0,0.0,0.0
好斗,1.0,0.0,0.0
好梦,1.0,0.0,0.0
好玩,1.0,0.0,0.0
好球,1.0,0.0,0.0
好生,1.0,0.0,0.0
好看,1.0,0.0,0.0
好让,1.0,0.0,0.0
好评,1.0,0.0,0.0
好运,1.0,0.0,0.0
好运气,1.0,0.0,0.0
好问,1.0,0.0,0.0
如实,1.0,0.0,0.0
如意,1.0,0.0,0.0
如愿,1.0,0.0,0.0
如愿以偿,1.0,0.0,0.0
如日中天,1.0,0.0,0.0
如画,1.0,0.0,0.0
如痴如醉,1.0,0.0,0.0
如诗如画,1.0,0.0,0.0
如醉如痴,1.0,0.0,0.0
如雨,1.0,0.0,0.0
如饥似渴,1.0,0.0,0.0
如饥似渴地,1.0,0.0,0.0
妖娆,1.0,0.0,0.0
妖媚,1.0,0.0,0.0
妖艳,1.0,0.0,0.0
妖魅,1.0,0.0,0.0
妙不可言,1.0,0.0,0.0
妙手,1.0,0.0,0.0
妙法,1.0,0.0,0.0
妙用,1.0,0.0,0.0
妙笔,1.0,0.0,0.0
妙语连珠,1.0,0.0,0.0
妥善,1.0,0.0,0.0
妩媚,1.0,0.0,0.0
姑息,1.0,0.0,0.0
姿容,1.0,0.0,0.0
威严,1.0,0.0,0.0
威信,1.0,0.0,0.0
威力,1.0,0.0,0.0
威望,1.0,0.0,0.0
威武,1.0,0.0,0.0
威猛,1.0,0.0,0.0
娇小,1.0,0.0,0.0
娇滴滴,1.0,0.0,0.0
娇滴滴的,1.0,0.0,0.0
娱乐性,1.0,0.0,0.0
娱人,1.0,0.0,0.0
娴熟,1.0,0.0,0.0
娴雅,1.0,0.0,0.0
婀娜,1.0,0.0,0.0
婉约,1.0,0.0,0.0
婉辞,1.0,0.0,0.0
婚恋,1.0,0.0,0.0
婵娟,1.0,0.0,0.0
嬉戏,1.0,0.0,0.0
嬉水,1.0,0.0,0.0
嬉游,1.0,0.0,0.0
嬉闹,1.0,0.0,0.0
子歌,1.0,0.0,0.0
子类,1.0,0.0,0.0
孕育,1.0,0.0,0.0
孜孜以求,1.0,0.0,0.0
孜孜追求,1.0,0.0,0.0
孝敬,1.0,0.0,0.0
孝顺,1.0,0.0,0.0
学业,1.0,0.0,0.0
学海无涯,1.0,0.0,0.0
学者,1.0,0.0,0.0
学问,1.0,0.0,0.0
宁缺勿滥,1.0,0.0,0.0
宁缺勿滥喝彩,1.0,0.0,0.0
宁静,1.0,0.0,0.0
守信,1.0,0.0,0.0
守信用,1.0,0.0,0.0
守时,1.0,0.0,0.0
守法,1.0,0.0,0.0
安全,1.0,0.0,0.0
安分,1.0,0.0,0.0
安宁,1.0,0.0,0.0
安康,1.0,0.0,0.0
安心,1.0,0.0,0.0
安息日,1.0,0.0,0.0
安慰,1.0,0.0,0.0
安抚,1.0,0.0,0.0
安然,1.0,0.0,0.0
安神,1.0,0.0,0.0
安装,1.0,0.0,0.0
安详,1.0,0.0,0.0
安逸,1.0,0.0,0.0
安静,1.0,0.0,0.0
完人,1.0,0.0,0.0
完全,1.0,0.0,0.0
完善,1.0,0.0,0.0
完成,1.0,0.0,0.0
完整,1.0,0.0,0.0
完整性,1.0,0.0,0.0
完美,1.0,0.0,0.0
完美无暇,1.0,0.0,0.0
完美无暇的,1.0,0.0,0.0
完美无瑕,1.0,0.0,0.0
完美无缺,1.0,0.0,0.0
宏伟,1.0,0.0,0.0
宏愿,1.0,0.0,0.0
定心丸,1.0,0.0,0.0
定然,1.0,0.0,0.0
宜人,1.0,0.0,0.0
宝人,1.0,0.0,0.0
宝印,1.0,0.0,0.0
宝地,1.0,0.0,0.0
宝宝,1.0,0.0,0.0
宝店,1.0,0.0,0.0
宝月,1.0,0.0,0.0
宝石,1.0,0.0,0.0
宝秀,1.0,0.0,0.0
宝箱,1.0,0.0,0.0
宝船,1.0,0.0,0.0
宝藏,1.0,0.0,0.0
宝袋,1.0,0.0,0.0
宝贝,1.0,0.0,0.0
宝贵,1.0,0.0,0.0
宝贵的,1.0,0.0,0.0
实事求是,1.0,0.0,0.0
实力,1.0,0.0,0.0
实效,1.0,0.0,0.0
实物,1.0,0.0,0.0
实用,1.0,0.0,0.0
实益,1.0,0.0,0.0
实至名归,1.0,0.0,0.0
实话,1.0,0.0,0.0
实际,1.0,0.0,0.0
宠儿,1.0,0.0,0.0
宠爱,1.0,0.0,0.0
宠物,1.0,0.0,0.0
审慎,1.0,0.0,0.0
审核,1.0,0.0,0.0
审美,1.0,0.0,0.0
客套,1.0,0.0,0.0
客客气气,1.0,0.0,0.0
客户忠诚度,1.0,0.0,0.0
客气话,1.0,0.0,0.0
宣传,1.0,0.0,0.0
宣传月,1.0,0.0,0.0
宣扬,1.0,0.0,0.0
宣称,1.0,0.0,0.0
宣誓,1.0,0.0,0.0
宣誓就职,1.0,0.0,0.0
宣讲,1.0,0.0,0.0
宫廷,1.0,0.0,0.0
宫殿,1.0,0.0,0.0
宴乐,1.0,0.0,0.0
宴请,1.0,0.0,0.0
容光,1.0,0.0,0.0
容光焕发,1.0,0.0,0.0
容易,1.0,0.0,0.0
容易接受,1.0,0.0,0.0
容许,1.0,0.0,0.0
容错,1.0,0.0,0.0
容限,1.0,0.0,0.0
宽厚,1.0,0.0,0.0
宽大,1.0,0.0,0.0
宽宏,1.0,0.0,0.0
宽宏大量,1.0,0.0,0.0
宽容,1.0,0.0,0.0
宽容日,1.0,0.0,0.0
宽恕,1.0,0.0,0.0
宽敞,1.0,0.0,0.0
宽松,1.0,0.0,0.0
宽限,1.0,0.0,0.0
宽限期,1.0,0.0,0.0
寄予,1.0,0.0,0.0
寄望,1.0,0.0,0.0
密切,1.0,0.0,0.0
富丽,1.0,0.0,0.0
富丽堂皇,1.0,0.0,0.0
富于,1.0,0.0,0.0
富可敌国,1.0,0.0,0.0
富含,1.0,0.0,0.0
富有,1.0,0.0,0.0
富有远见的,1.0,0.0,0.0
富有魅力的,1.0,0.0,0.0
富裕,1.0,0.0,0.0
富裕的,1.0,0.0,0.0
富豪,1.0,0.0,0.0
富贵,1.0,0.0,0.0
富贵竹,1.0,0.0,0.0
富足,1.0,0.0,0.0
富达,1.0,0.0,0.0
富饶,1.0,0.0,0.0
寓意,1.0,0.0,0.0
寓教,1.0,0.0,0.0
对人体无害,1.0,0.0,0.0
对症下药,1.0,0.0,0.0
寻宝,1.0,0.0,0.0
寻常,1.0,0.0,0.0
寻找,1.0,0.0,0.0
寻求,1.0,0.0,0.0
封闭性,1.0,0.0,0.0
尊严,1.0,0.0,0.0
尊严感,1.0,0.0,0.0
尊崇,1.0,0.0,0.0
尊敬,1.0,0.0,0.0
尊敬量,1.0,0.0,0.0
尊称,1.0,0.0,0.0
尊者,1.0,0.0,0.0
尊荣,1.0,0.0,0.0
尊贵,1.0,0.0,0.0
尊重,1.0,0.0,0.0
小天使,1.0,0.0,0.0
小心谨慎,1.0,0.0,0.0
小溪,1.0,0.0,0.0
小说,1.0,0.0,0.0
少不了,1.0,0.0,0.0
少数,1.0,0.0,0.0
少见,1.0,0.0,0.0
尖利,1.0,0.0,0.0
尖端,1.0,0.0,0.0
尖锐,1.0,0.0,0.0
尤为,1.0,0.0,0.0
尽力,1.0,0.0,0.0
尽地主之谊,1.0,0.0,0.0
尽情,1.0,0.0,0.0
尽管,1.0,0.0,0.0
尽职,1.0,0.0,0.0
尽责,1.0,0.0,0.0
居功至伟,1.0,0.0,0.0
展望,1.0,0.0,0.0
履行,1.0,0.0,0.0
崇尚,1.0,0.0,0.0
崇山峻岭,1.0,0.0,0.0
崇拜,1.0,0.0,0.0
崇拜地,1.0,0.0,0.0
崇拜的偶像,1.0,0.0,0.0
崇拜者,1.0,0.0,0.0
崇敬,1.0,0.0,0.0
崇敬之情,1.0,0.0,0.0
崇高,1.0,0.0,0.0
崇高的,1.0,0.0,0.0
崭露头角,1.0,0.0,0.0
巅峰,1.0,0.0,0.0
巅峰之作,1.0,0.0,0.0
巍峨,1.0,0.0,0.0
工艺,1.0,0.0,0.0
巧做,1.0,0.0,0.0
巧取,1.0,0.0,0.0
巧妙,1.0,0.0,0.0
巧妙地,1.0,0.0,0.0
巧妙的,1.0,0.0,0.0
巧对,1.0,0.0,0.0
巧思,1.0,0.0,0.0
巧用,1.0,0.0,0.0
巧舌,1.0,0.0,0.0
巧辩,1.0,0.0,0.0
巨匠,1.0,0.0,0.0
巨变,1.0,0.0,0.0
巨大,1.0,0.0,0.0
巨大的,1.0,0.0,0.0
巨著,1.0,0.0,0.0
巨资,1.0,0.0,0.0
巩固,1.0,0.0,0.0
帅位,1.0,0.0,0.0
帅哥,1.0,0.0,0.0
帅才,1.0,0.0,0.0
帅气,1.0,0.0,0.0
希奇,1.0,0.0,0.0
希望,1.0,0.0,0.0
希望工程,1.0,0.0,0.0
希望有,1.0,0.0,0.0
带动,1.0,0.0,0.0
席卷,1.0,0.0,0.0
常客,1.0,0.0,0.0
常用,1.0,0.0,0.0
干杯,1.0,0.0,0.0
干脆,1.0,0.0,0.0
平凡,1.0,0.0,0.0
平反,1.0,0.0,0.0
平和,1.0,0.0,0.0
平坦,1.0,0.0,0.0
平坦性,1.0,0.0,0.0
平复,1.0,0.0,0.0
平安,1.0,0.0,0.0
平息,1.0,0.0,0.0
平易近人,1.0,0.0,0.0
平滑,1.0,0.0,0.0
平衡,1.0,0.0,0.0
平静,1.0,0.0,0.0
年轻有为,1.0,0.0,0.0
并同意,1.0,0.0,0.0
并建议,1.0,0.0,0.0
并愉快地,1.0,0.0,0.0
并感谢,1.0,0.0,0.0
并愿意,1.0,0.0,0.0
并无可指责,1.0,0.0,0.0
并无疑,1.0,0.0,0.0
并祝贺,1.0,0.0,0.0
并赫然,1.0,0.0,0.0
幸事,1.0,0.0,0.0
幸亏,1.0,0.0,0.0
幸免,1.0,0.0,0.0
幸好,1.0,0.0,0.0
